,_id,lat,lon,screen_name,tweets,followers
10613,606cca4c9d9b439a79228c1f,33.6938118,73.0651511,PIDEpk,6827,9038
10614,606cca4c9d9b439a79228c20,34.2215152,72.1025761,KokOAlak9,79686,752
10615,606cca4e9d9b439a79228c21,18.521428,73.8544541,nvcmenon,6183,576
10616,606cca4e9d9b439a79228c22,6.2443382000000005,-75.573553,colombiaintelig,21234,872
10617,606cca4f9d9b439a79228c23,0.390002,9.454001,FrancisUNDP,1591,805
10618,606cca4f9d9b439a79228c24,51.75010579999999,-2.8333331000000004,DMDent,50493,2409
10619,606cca509d9b439a79228c25,52.479699200000006,-1.9026911,uob_be,4675,1778
10620,606cca509d9b439a79228c26,46.2017559,6.146601400000001,CanadaGeneva,6011,6651
10621,606cca519d9b439a79228c27,-3.0764084,37.353998700000005,MakundiW,15819,1097
10622,606cca519d9b439a79228c28,53.2352625,-1.4305627,tavimalara,424,164
10623,606cca539d9b439a79228c29,54.702354500000006,-3.2765752999999997,LandscapeSurvey,2074,1105
10624,606cca539d9b439a79228c2a,35.69440335,139.4454830375465,Shou4_Cao3,3701,156
10625,606cca549d9b439a79228c2b,5.0577606,9.228940699999999,lucylepchani,7289,554
10626,606cca559d9b439a79228c2c,39.3260685,-4.8379791,iSostenibilidad,47252,9808
10627,606cca569d9b439a79228c2d,40.7127281,-74.0060152,EchoStoneOpco,413,228
10628,606cca569d9b439a79228c2e,53.479489199999996,-2.2451147999999996,NetworkingJim,2922,1863
10629,606cca579d9b439a79228c2f,24.0002488,53.999482900000004,BadrJafar,740,7928
10630,606cca589d9b439a79228c30,50.94451385000001,-0.06226732841784755,Drali_w,995,139
10631,606cca599d9b439a79228c31,-1.30316895,36.826061224105075,UNV_ESARO,5219,3775
10632,606cca599d9b439a79228c32,43.7283874,-79.34914879325002,T4EduC,2281,3402
10633,606cca5a9d9b439a79228c33,33.6938118,73.0651511,SameyaKureshi,343,1692
10634,606cca5a9d9b439a79228c34,51.5073219,-0.1276474,GovTechResearch,21017,2637
10635,606cca5b9d9b439a79228c35,45.421106,-75.690308,altscholars1,5728,330
10636,606cca5b9d9b439a79228c36,50.9625195,-1.5884921,_SamanthaFranks,950,833
10637,606cca5c9d9b439a79228c37,18.0,45.666667,yousifalhammam,1325,2544
10638,606cca5c9d9b439a79228c38,51.8896903,0.8994651,rainc_CAR1,2926,682
10639,606cca5d9d9b439a79228c39,-3.3493959,29.3631843,Eric_Nduwi,1273,76
10640,606cca5d9d9b439a79228c3a,40.7127281,-74.0060152,AITechmeme,50673,5617
10641,606cca5e9d9b439a79228c3b,11.5024338,17.7578122,BONGANINYATHIM,6221,4039
10642,606cca5e9d9b439a79228c3c,52.0579495,1.1526345,Steve__Connelly,23694,1827
10643,606cca5f9d9b439a79228c3d,55.749284700000004,37.534031,CCMIreland,655,227
10644,606cca5f9d9b439a79228c3e,52.628606000000005,1.29227,kirstyyfranklin,4958,1435
10645,606cca609d9b439a79228c3f,52.4067317,0.7523010648647626,HughHanmer,596,477
10646,606cca609d9b439a79228c40,34.5850791,133.7719957,clipper7812,3572,800
10647,606cca619d9b439a79228c41,48.856696899999996,2.3514616000000004,SebastienTreyer,2531,1766
10648,606cca619d9b439a79228c42,53.982527100000006,-1.3852499932684972,DianaLinford,2205,493
10649,606cca629d9b439a79228c43,31.416742699999997,31.8213657,ezatrania2,6723,785
10650,606cca629d9b439a79228c44,52.865196,-7.9794599,barrymcmanus51,10198,373
10651,606cca639d9b439a79228c45,47.5689609,7.594814599999999,fabrizio2570,7347,614
10652,606cca639d9b439a79228c46,51.783499400000004,-0.8946440535649794,sallynaturopath,25921,490
10653,606cca649d9b439a79228c47,39.2908816,-76.610759,Humanit_Health,3809,2003
10654,606cca649d9b439a79228c48,30.3308401,71.247499,zubairabbasi,174558,8975
10655,606cca659d9b439a79228c49,2.8894433999999998,-73.78389200000001,CamiloMartelo_,138,133
10656,606cca659d9b439a79228c4a,38.89503679999999,-77.0365427,EarthEcho,9162,4426
10657,606cca669d9b439a79228c4b,33.8959203,35.478429999999996,UNVLebanon,2897,1728
10658,606cca679d9b439a79228c4c,52.442492599999994,4.8298607,thijsreuten,2439,2312
10659,606cca689d9b439a79228c4d,47.2,13.2,e_radler,25195,357
10660,606cca689d9b439a79228c4e,0.31771370000000004,32.581353899999996,SensitiseUg,86,20
10661,606cca699d9b439a79228c4f,44.8011821,-68.77781379999999,GW_Shannon,1989,701
10662,606cca699d9b439a79228c50,51.0,10.0,MariaGernert,5848,2461
10663,606cca6a9d9b439a79228c51,48.584614,7.750712700000001,arche_unistra,503,335
10664,606cca6b9d9b439a79228c52,33.6938118,73.0651511,ceeccpide,1073,941
10665,606cca6c9d9b439a79228c53,35.682838700000005,139.7594549,SustainBrandsJP,1388,2683
10666,606cca6d9d9b439a79228c54,39.3260685,-4.8379791,DOMINGUEZLM,119649,30532
10667,606cca6e9d9b439a79228c55,55.670249,10.333328300000002,UNYADK,751,577
10668,606cca6e9d9b439a79228c56,50.966644200000005,7.0015410000000005,Michael_Kunz,342007,3392
10669,606cca6f9d9b439a79228c57,43.2639397,-79.91782519029299,LisaSchwartz224,5174,1484
10670,606cca6f9d9b439a79228c58,-1.30316895,36.826061224105075,mmashologu1,16079,2759
10671,606cca719d9b439a79228c59,44.4937577,11.343030800000001,franzrusso,199661,33706
10672,606cca719d9b439a79228c5a,38.89503679999999,-77.0365427,isabeljarrett,2128,685
10673,606cca729d9b439a79228c5b,51.5073219,-0.1276474,IIC_,7991,13170
10674,606cca729d9b439a79228c5c,33.6938118,73.0651511,umergilani_lums,3279,4081
10675,606cca739d9b439a79228c5d,46.2017559,6.146601400000001,BlanchetKarl,1732,1698
10676,606cca739d9b439a79228c5e,38.89503679999999,-77.0365427,jica_usa,2459,3401
10677,606cca749d9b439a79228c5f,43.5836,7.10905,jauelk,15462,1823
10678,606cca749d9b439a79228c60,46.2017559,6.146601400000001,unige_en,5555,5108
10679,606cca759d9b439a79228c61,53.38066260000001,-1.4702278,juliandobson,15920,6336
10680,606cca759d9b439a79228c62,4.6125522000000005,13.153581099999998,SDGscameroon,14934,2567
10681,606cca769d9b439a79228c63,51.52420305,-0.13300072425929546,UCLResearch,730,935
10682,606cca779d9b439a79228c64,18.02379205,-63.04598076611871,ppvdw,4171,559
10683,606cca779d9b439a79228c65,13.1500331,-59.52503050000001,UNDPBarbados,2540,3645
10684,606cca779d9b439a79228c66,38.475840600000005,-80.84084150000001,FutureGenU,264,617
10685,606cca799d9b439a79228c67,47.17384495,27.55089158218133,scottmacleod,36710,1597
10686,606cca799d9b439a79228c68,1.3769751,32.72391099113675,Youth4SDGsUg,1661,322
10687,606cca799d9b439a79228c69,9.064330499999999,7.4892974,CWarigon,2335,3269
10688,606cca7a9d9b439a79228c6a,-35.488350200000006,149.00269419999998,creativesele,867,372
10689,606cca7a9d9b439a79228c6b,32.8762697,13.1360119,THamza62,6361,342
10690,606cca7b9d9b439a79228c6c,61.498021400000006,23.7603118,Joh_Leino,159,96
10691,606cca7c9d9b439a79228c6d,9.6000359,7.999972099999999,Abraham30046078,18050,878
10692,606cca7d9d9b439a79228c6e,22.2793278,114.16281310000001,cyrille_bellier,5433,1385
10693,606cca7d9d9b439a79228c6f,1.42989335,103.61220466677912,EnergySoton,952,757
10694,606cca7e9d9b439a79228c70,12.123324199999999,11.5065937,inuwaadam1,1912,81
10695,606cca7e9d9b439a79228c71,54.702354500000006,-3.2765752999999997,BmsMatrix,17743,880
10696,606cca7f9d9b439a79228c72,41.8933203,12.4829321,Charles_Tellier,21615,1739
10697,606cca809d9b439a79228c73,25.0750095,55.18876088183319,MhdAlAgha,656,656
10698,606cca819d9b439a79228c74,46.9482713,7.4514512,LutzMerbold,1502,694
10699,606cca819d9b439a79228c75,9.064330499999999,7.4892974,WHONigeria,3136,308606
10700,606cca839d9b439a79228c76,52.3727598,4.8936041,Thomtastic,6755,635
10701,606cca839d9b439a79228c77,54.4253079,-6.4448525000000005,DavidGTosh,4683,1403
10702,606cca849d9b439a79228c78,13.0836939,80.270186,bigfundu,63735,5269
10703,606cca849d9b439a79228c79,52.865196,-7.9794599,CMRHorner,879,87
10704,606cca859d9b439a79228c7a,12.61326555,-7.984739136241295,unvolunteermali,231,497
10705,606cca859d9b439a79228c7b,52.865196,-7.9794599,TYUpdated,26055,5944
10706,606cca869d9b439a79228c7c,27.616750699999997,83.66351769695667,GautamBashanta,64611,128
10707,606cca869d9b439a79228c7d,8.894537699999999,11.3644261,iufarouk,1825,45
10708,606cca879d9b439a79228c7e,-1.30316895,36.826061224105075,CanHCKenya,4977,9701
10709,606cca879d9b439a79228c7f,-1.30316895,36.826061224105075,HCCanKenya,3512,1977
10710,606cca889d9b439a79228c80,54.97384739999999,-1.6131572,drjudeharrison,3114,1590
10711,606cca889d9b439a79228c81,40.7127281,-74.0060152,ItalyUN_NY,24713,21649
10712,606cca899d9b439a79228c82,38.353738,-0.49018459999999997,MasQsalud,36493,6122
10713,606cca899d9b439a79228c83,51.9228934,4.463178599999999,LucasMeijs,27040,3337
10714,606cca8a9d9b439a79228c84,38.952944200000005,-76.9408647,newman_fj,31780,252
10715,606cca8a9d9b439a79228c85,45.421106,-75.690308,BelindaJDodson,9283,1103
10716,606cca8b9d9b439a79228c86,36.3104541,-91.60703029999999,Sultan_Sadat,10004,1198
10717,606cca8b9d9b439a79228c87,35.021041,135.7556075,OpbQbwkAZLewRtM,14960,164
10718,606cca8c9d9b439a79228c88,-28.865740000000002,153.5659468,ClodaghKelly17,2115,253
10719,606cca8c9d9b439a79228c89,34.233137299999996,-102.4107493,ZSLconservation,5548,26192
10720,606cca8d9d9b439a79228c8a,53.3497645,-6.2602732,saran_fogarty,2788,588
10721,606cca8d9d9b439a79228c8b,52.500169799999995,5.7480820999999995,ArinaNoel,17549,1155
10722,606cca8e9d9b439a79228c8c,44.0505054,-123.09505060000001,glorious_folly,1840,133
10723,606cca8e9d9b439a79228c8d,21.751847100000003,73.0187071,yogendrabihola,11326,6274
10724,606cca8f9d9b439a79228c8e,-1.30316895,36.826061224105075,urbancampaign,11268,16448
10725,606cca8f9d9b439a79228c8f,52.5150949,5.4768915,JanCeesVogelaar,54870,5572
10726,606cca909d9b439a79228c90,53.3497645,-6.2602732,aliceeire,7715,11044
10727,606cca909d9b439a79228c91,43.2560802,-79.8728583,McMasterGlobal,932,379
10728,606cca919d9b439a79228c92,5.560014099999999,-0.2057437,AnijieGlobal,296,69
10729,606cca919d9b439a79228c93,51.0,10.0,nicoledonkers,1901,605
10730,606cca929d9b439a79228c94,43.2560802,-79.8728583,NicoleLongstaff,6513,1418
10731,606cca929d9b439a79228c95,52.628606000000005,1.29227,Nat_B_Zielonka,771,433
10732,606cca939d9b439a79228c96,45.421106,-75.690308,cooperation_ca,17548,7384
10733,606cca939d9b439a79228c97,52.661252000000005,-8.630123900000001,KerryeagleMee,3667,1289
10734,606cca959d9b439a79228c98,43.7283874,-79.34914879325002,FOLUCoalition,3344,4156
10735,606cca959d9b439a79228c99,5.560014099999999,-0.2057437,Mys_BM,24022,882
10736,606cca969d9b439a79228c9a,27.947759499999997,-82.458444,Flkrew,16102,54
10737,606cca979d9b439a79228c9b,35.682838700000005,139.7594549,17GOALs_169t,1844,106
10738,606cca989d9b439a79228c9c,34.395342,-111.763275,PokerDame,179709,3892
10739,606cca989d9b439a79228c9d,10.7226226,-10.7083587,Fatiiche,15042,18855
10740,606cca999d9b439a79228c9e,19.58726775,-155.42688965312746,v_maleykovich,72217,624
10741,606cca999d9b439a79228c9f,57.7072326,11.9670171,2020Beyond,291,229
10742,606cca9a9d9b439a79228ca0,51.4186825,-0.5344894,britishmarine,6089,9201
10743,606cca9a9d9b439a79228ca1,53.3497645,-6.2602732,DisThinked,426,144
10744,606cca9b9d9b439a79228ca2,38.644080200000005,-6.604541800000001,WanjaMunaita,8777,1624
10745,606cca9b9d9b439a79228ca3,41.45956339999999,-5.5501593,kakustwit,8795,326
10746,606cca9c9d9b439a79228ca4,49.0527528,2.0388736,MasterDEA,1430,402
10747,606cca9c9d9b439a79228ca5,51.5073219,-0.1276474,Lisa_dh,1166,531
10748,606cca9d9d9b439a79228ca6,41.8933203,12.4829321,FAOnews,3416,12579
10749,606cca9d9d9b439a79228ca7,40.7474784,-92.3965311,AGMcInturf,1365,960
10750,606cca9e9d9b439a79228ca8,-45.345040000000004,167.11061999999998,depreaion,84,3
10751,606cca9e9d9b439a79228ca9,-38.1444729,145.1268808,stanleywaite1,57973,10609
10752,606ccaa09d9b439a79228caa,-12.0621065,-77.03652559999999,enrirosasdiaz,253203,1293
10753,606ccaa19d9b439a79228cab,14.459898,121.00474579999998,SDGs_Indonesia,403,778
10754,606ccaa29d9b439a79228cac,52.865196,-7.9794599,aontas,13487,7583
10755,606ccaa29d9b439a79228cad,47.4147929,8.5621069,MaxWetterauer,761,340
10756,606ccaa39d9b439a79228cae,37.3361905,-121.890583,DennisPan20181,7014,956
10757,606ccaa39d9b439a79228caf,53.3497645,-6.2602732,Credalytics,9743,898
10758,606ccaa59d9b439a79228cb0,8.0018709,-66.1109318,RixioNunez,5025,509
10759,606ccaa59d9b439a79228cb1,55.8609825,-4.248878700000001,EmployNET_,24501,2436
10760,606ccaa69d9b439a79228cb2,-33.4377756,-70.6504502,NutrSinMarcas,30705,2140
10761,606ccaa69d9b439a79228cb3,46.603353999999996,1.8883334999999999,EBouliou,21393,1044
10762,606ccaa79d9b439a79228cb4,9.6000359,7.999972099999999,oluwarichie07,4330,1540
10763,606ccaa79d9b439a79228cb5,-26.7150922,27.101388699999998,master_rochee,137,180
10764,606ccaa89d9b439a79228cb6,-23.6463741,-70.3980033,RadBark,42825,411
10765,606ccaa89d9b439a79228cb7,7.0323598,19.9981227,BMokoyouko,25,28
10766,606ccaa99d9b439a79228cb8,8.496365699999998,4.548048400000001,ToyinOyewole,2126,145
10767,606ccaa99d9b439a79228cb9,39.174842600000005,-6.152989099999999,ArcheoAndrea,28907,6989
10768,606ccaaa9d9b439a79228cba,9.064330499999999,7.4892974,BEinNigeria,93,625
10769,606ccaaa9d9b439a79228cbb,61.4521316,5.8572636,HelgeEspe,150,122
10770,606ccaab9d9b439a79228cbc,46.603353999999996,1.8883334999999999,Nicochan33,431090,88136
10771,606ccaab9d9b439a79228cbd,19.4326296,-99.1331785,Maperez324,200686,5637
10772,606ccaac9d9b439a79228cbe,25.680201899999997,-100.31525859999999,mary_b_68,142229,1352
10773,606ccaac9d9b439a79228cbf,4.7676576,7.0188527,baby_gorll,4262,423
10774,606ccaad9d9b439a79228cc0,55.5321257,-106.1412243,PinalPa13636762,41,13
10775,606ccaad9d9b439a79228cc1,30.595528899999998,-96.3071042,mckay_garrett,259,220
10776,606ccaae9d9b439a79228cc2,49.2608724,-123.11395290000002,spencerlatu,18972,1648
10777,606ccab09d9b439a79228cc3,6.1653655,-75.6001276,ttimbrooks,28697,537
10778,606ccab09d9b439a79228cc4,-0.16671689999999997,37.48603689110992,upus_gani,1080,297
10779,606ccab29d9b439a79228cc5,53.479489199999996,-2.2451147999999996,bex_harvey,4121,1275
10780,606ccab29d9b439a79228cc6,23.0216238,72.5797068,kaushalkapasi,152,98
10781,606ccab39d9b439a79228cc7,40.7127281,-74.0060152,AlexaMcKay_Eco,594,492
10782,606ccab39d9b439a79228cc8,11.5024338,17.7578122,Connect4SDGoals,4208,136
10783,606ccab49d9b439a79228cc9,43.533992299999994,-80.22446469434034,LangDean_1,13349,2422
10784,606ccab49d9b439a79228cca,43.5761001,7.05859,junioretom,1521,1399
10785,606ccab59d9b439a79228ccb,6.4550575,3.3941795,omolarame,1087,83
10786,606ccab59d9b439a79228ccc,51.5073219,-0.1276474,ZulfiqarDeo,3094,338
10787,606ccab69d9b439a79228ccd,40.6403167,22.9352716,BSTDB,11773,5455
10788,606ccab69d9b439a79228cce,28.613895399999997,77.2090057,AkshataKalloor,40,20
10789,606ccab79d9b439a79228ccf,48.856696899999996,2.3514616000000004,nadra_baubion,2321,69
10790,606ccab79d9b439a79228cd0,10.6228284,10.0287754,AbdullahiSaddi1,1274,424
10791,606ccab89d9b439a79228cd1,42.6384261,12.674297,ASviSItalia,15879,16932
10792,606ccab89d9b439a79228cd2,43.644668700000004,-79.85318939648542,CreditTrail,508,619
10793,606ccab99d9b439a79228cd3,-27.468968199999996,153.02349909999998,marcie_david027,4306,168
10794,606ccab99d9b439a79228cd4,51.898627000000005,-8.470594199999999,AkwyZ,387924,77881
10795,606ccaba9d9b439a79228cd5,52.5046782,13.4490212,blakeatiowa,3612,316
10796,606ccaba9d9b439a79228cd6,50.44876,-104.61731,ksbaliko,1909,398
10797,606ccabb9d9b439a79228cd7,50.1106444,8.682091699999999,ANU_Hessen,1441,322
10798,606ccabb9d9b439a79228cd8,62.440588,23.657085644649197,JukkaPSeppl,104518,2372
10799,606ccabc9d9b439a79228cd9,19.4326296,-99.1331785,PNUD_Mexico,14002,100780
10800,606ccabc9d9b439a79228cda,35.000074,104.999927,primaitaly,2070,1037
10801,606ccabd9d9b439a79228cdb,-19.936339,-40.597945,MParticipativo,23,20
10802,606ccabd9d9b439a79228cdc,52.3727598,4.8936041,1970_R_Mat,74806,3426
10803,606ccabe9d9b439a79228cdd,9.869479199999999,-83.7980749,MLG39696692,126744,820
10804,606ccabe9d9b439a79228cde,40.87941295,-73.00394259997734,travlinscientst,2667,1630
10805,606ccabf9d9b439a79228cdf,53.5120412,-2.2434612,STAYJID2000,68027,30975
10806,606ccabf9d9b439a79228ce0,38.89503679999999,-77.0365427,youthdotgov,29504,909
10807,606ccac19d9b439a79228ce1,36.223107899999995,-121.38774280000001,DrStephBrodie,199,785
10808,606ccac19d9b439a79228ce2,2.8894433999999998,-73.78389200000001,juriberoldan,6670,1294
10809,606ccac29d9b439a79228ce3,51.49848040000001,-0.1990432138025393,allenow83890817,150618,2032
10810,606ccac29d9b439a79228ce4,9.6000359,7.999972099999999,toluse1,781,551
10811,606ccac39d9b439a79228ce5,54.702354500000006,-3.2765752999999997,doc_ramsey,454,332
10812,606ccac39d9b439a79228ce6,34.1976308,-119.18038179999999,MPsImpactOceans,7914,1374
10813,606ccac49d9b439a79228ce7,-17.831773000000002,31.045686,HarareHub,12167,3977
10814,606ccac49d9b439a79228ce8,56.78611120000001,-4.1140517999999995,LizNeil,1571,2018
10815,606ccac59d9b439a79228ce9,55.25,-2.000559,alantilmouth,17788,2841
10816,606ccac59d9b439a79228cea,14.582545699999999,120.98461447238085,ThomsonFiji,12547,16310
10817,606ccac69d9b439a79228ceb,9.6000359,7.999972099999999,justempower,9589,3538
10818,606ccac69d9b439a79228cec,45.4972159,-73.61036419999999,moimessouliers,27964,7610
10819,606ccac79d9b439a79228ced,39.7837304,-100.4458825,Artis_Elemental,535702,7342
10820,606ccac89d9b439a79228cee,-34.6075682,-58.4370894,ludminesxx,249,7
10821,606ccac99d9b439a79228cef,-22.5743922,17.079068799999998,UNNamibia,6963,5588
10822,606ccac99d9b439a79228cf0,50.735851000000004,7.10066,UteLange_,1527,489
10823,606ccacb9d9b439a79228cf1,63.2467777,25.9209164,Startup100_fi,3334,4338
10824,606ccacb9d9b439a79228cf2,28.6517178,77.22193879999999,vanivina9,17552,967
10825,606ccacc9d9b439a79228cf3,45.6307136,-122.67310387588873,bobleets,44247,195
10826,606ccacc9d9b439a79228cf4,51.0834196,10.4234469,DrRueckauf,141030,2963
10827,606ccacd9d9b439a79228cf5,48.644305700000004,2.7537863,saveiro,50069,823
10828,606ccacd9d9b439a79228cf6,50.6739719,7.1930989,DanielMontua,8497,1281
10829,606ccace9d9b439a79228cf7,35.64841079999999,139.6947667,MedVetAcarology,541,1632
10830,606ccacf9d9b439a79228cf8,42.678808200000006,23.3216264,GNaomiMartin,219260,3709
10831,606ccacf9d9b439a79228cf9,39.7837304,-100.4458825,argie_kavvada,1052,870
10832,606ccad09d9b439a79228cfa,52.68477435,-7.8980804103039715,TipperaryETB,10675,2866
10833,606ccad09d9b439a79228cfb,50.735851000000004,7.10066,b3projects,1889,259
10834,606ccad19d9b439a79228cfc,20.5431241,84.6897321,AbhishekAdhikar,175,39
10835,606ccad19d9b439a79228cfd,51.453802200000005,-2.5972985,Matthews_angst,24433,2799
10836,606ccad29d9b439a79228cfe,51.0534234,-114.0625892,ClaireKraatz,21597,850
10837,606ccad29d9b439a79228cff,-23.3165935,-58.169344499999994,iregauto,1280,303
10838,606ccad39d9b439a79228d00,54.702354500000006,-3.2765752999999997,AngelaPeach8,1405,69
10839,606ccad39d9b439a79228d01,48.644305700000004,2.7537863,MoyetBreton,566,1545
10840,606ccad49d9b439a79228d02,19.37218875,-72.33465445105234,colesdav,7305,127
10841,606ccad49d9b439a79228d03,40.0698321,-75.31629509999999,ASTMIntl,9471,14921
10842,606ccad59d9b439a79228d04,-11.664231599999999,27.482626399999997,JBinemo,2313,456
10843,606ccad59d9b439a79228d05,55.73370060000001,12.429451266362795,HeideAnderson,2329,468
10844,606ccad69d9b439a79228d06,54.702354500000006,-3.2765752999999997,NevilleGaunt,105524,18520
10845,606ccad69d9b439a79228d07,54.702354500000006,-3.2765752999999997,vessybgood,29549,5308
10846,606ccad79d9b439a79228d08,54.702354500000006,-3.2765752999999997,singularity69,11465,165
10847,606ccad79d9b439a79228d09,52.5310214,-1.2649062,T0mMytWoT0eS,15211,258
10848,606ccad89d9b439a79228d0a,51.5073219,-0.1276474,JoeeZars,33557,305
10849,606ccad89d9b439a79228d0b,37.74866365,23.665691822818857,jorgecortesinc,3016,1117
10850,606ccad99d9b439a79228d0c,4.6533326,-74.083652,DdotRollins,3989,753
10851,606ccad99d9b439a79228d0d,10.506098,-66.9146017,marthacrondon,5632,852
10852,606ccada9d9b439a79228d0e,51.54919165,-2.480952817345384,Davidt525,6497,2888
10853,606ccada9d9b439a79228d0f,48.8440437,2.2934455000000002,davebolland1,1203,147
10854,606ccadb9d9b439a79228d10,32.329380900000004,-83.1137366,LubashivayaLuiz,35892,381
10855,606ccadb9d9b439a79228d11,46.980928999999996,-123.889335,wine0215,1018,625
10856,606ccadc9d9b439a79228d12,33.9753148,113.2062565,Gomihiroi_Gizem,914,228
10857,606ccadc9d9b439a79228d13,13.1500331,-59.52503050000001,UNBdosandOECS,1853,619
10858,606ccadd9d9b439a79228d14,52.451047700000004,-1.9297475,iseult5,17946,1843
10859,606ccadd9d9b439a79228d15,39.60764705,2.5277483799937617,MakMacking,14001,180
10860,606ccade9d9b439a79228d16,0.31771370000000004,32.581353899999996,CivsourceAfrica,2493,1891
10861,606ccade9d9b439a79228d17,54.702354500000006,-3.2765752999999997,Belinda555777,22556,1168
10862,606ccadf9d9b439a79228d18,53.25319770000001,-3.9750615,1GarethWynJones,174604,36493
10863,606ccadf9d9b439a79228d19,35.2225717,-97.4394816,Aero_Eco,1716,960
10864,606ccae09d9b439a79228d1a,54.9930177,-7.3127401,VincentCoyle1,109436,39014
10865,606ccae09d9b439a79228d1b,6.9387469,79.8541134,d_alwis,120,83
10866,606ccae19d9b439a79228d1c,61.0666922,-107.991707,Maryemame,10063,962
10867,606ccae29d9b439a79228d1d,34.9991645,137.254574,kabahyan,71049,561
10868,606ccae39d9b439a79228d1e,55.8609825,-4.248878700000001,Vickie_Curtis,15443,1496
10869,606ccae39d9b439a79228d1f,50.2872314,-5.2334154999999996,DriftwoodVegans,12487,1433
10870,606ccae49d9b439a79228d20,48.2083537,16.372504199999998,calzadiB,2413,659
10871,606ccae49d9b439a79228d21,34.233137299999996,-102.4107493,narnerman,50056,1128
10872,606ccae59d9b439a79228d22,52.479699200000006,-1.9026911,PreetKGillMP,30479,35499
10873,606ccae59d9b439a79228d23,-18.123969600000002,179.0122737,JoneUsamate,2211,2648
10874,606ccae79d9b439a79228d24,24.638916000000002,46.7160104,MaysaraN,1380,28
10875,606ccae79d9b439a79228d25,48.1342091,7.862308289129789,Elzpiraten,22219,282
10876,606ccae89d9b439a79228d26,36.140807,-5.3541295,KusumaGibraltar,1213,765
10877,606ccae89d9b439a79228d27,54.702354500000006,-3.2765752999999997,angelaissa66,79991,4226
10878,606ccae99d9b439a79228d28,-42.8825088,147.3281233,AyshaFleming,1474,475
10879,606ccae99d9b439a79228d29,42.348626200000005,-71.07393559999998,DIEBO37RT2,43709,673
10880,606ccaea9d9b439a79228d2a,33.4381165,135.7694466047847,tien_qie,18970,240
10881,606ccaeb9d9b439a79228d2b,54.702354500000006,-3.2765752999999997,70s_70sgirl,11552,1152
10882,606ccaec9d9b439a79228d2c,-12.0621065,-77.03652559999999,olevilla,1831,450
10883,606ccaec9d9b439a79228d2d,9.6000359,7.999972099999999,aanurot,14818,1271
10884,606ccaed9d9b439a79228d2e,32.89651945,-97.04652205371241,RWRudnicki,3993,2638
10885,606ccaed9d9b439a79228d2f,52.2034823,0.1235817,mwgehring,17764,2877
10886,606ccaee9d9b439a79228d30,55.95013215,-3.1810388499684388,STEMedscot,1021,4729
10887,606ccaee9d9b439a79228d31,9.931308,76.2674136,koheimitani,14821,953
10888,606ccaf09d9b439a79228d32,45.421106,-75.690308,DrMamtaSethi,1173,51
10889,606ccaf09d9b439a79228d33,43.7283874,-79.34914879325002,Eval_Youth,7282,7572
10890,606ccaf19d9b439a79228d34,39.69069545000001,-74.24881219886059,MichaelJDunlea,21266,5859
10891,606ccaf19d9b439a79228d35,-34.0350611,18.3516922,Creativelisakay,29632,2180
10892,606ccaf39d9b439a79228d36,14.46517725,-14.765340959100412,GuindoSagara,1021,210
10893,606ccaf39d9b439a79228d37,39.54939955,2.5916274007000912,quer_qc,379,27
10894,606ccaf49d9b439a79228d38,40.0757384,-74.4041622,virajapro,4064,1688
10895,606ccaf49d9b439a79228d39,56.4605938,-2.97019,1worldcentre,1288,767
10896,606ccaf59d9b439a79228d3a,61.0666922,-107.991707,YohannaLoucheur,20410,759
10897,606ccaf59d9b439a79228d3b,51.5073219,-0.1276474,njonesODI,2196,1852
10898,606ccaf69d9b439a79228d3c,55.933333,-4.2,BearsdenAcademy,11345,3413
10899,606ccaf69d9b439a79228d3d,56.78611120000001,-4.1140517999999995,EdScotLfS,2494,5121
10900,606ccaf79d9b439a79228d3e,49.2608724,-123.11395290000002,Arthritis_UBC,2796,2334
10901,606ccaf79d9b439a79228d3f,48.856696899999996,2.3514616000000004,labordeolivier,56850,15959
10902,606ccaf89d9b439a79228d40,39.3260685,-4.8379791,MammalnetEsp,1072,653
10903,606ccaf89d9b439a79228d41,6.4550575,3.3941795,SurprisingLagos,30516,11174
10904,606ccaf99d9b439a79228d42,43.1561681,-75.84499459999999,EsparzaAyesha,2364,0
10905,606ccaf99d9b439a79228d43,17.314245899999996,78.4072556,tess_a_hayes,57,130
10906,606ccafa9d9b439a79228d44,50.8214626,-0.14005610000000002,SophieSRobinson,1988,351
10907,606ccafa9d9b439a79228d45,37.3361905,-121.890583,jaguaro_cr,25452,491
10908,606ccafc9d9b439a79228d46,50.44876,-104.61731,alextei30543532,443,66
10909,606ccafd9d9b439a79228d47,-42.035067,146.63668869999998,AdeleInTas,2812,725
10910,606ccafe9d9b439a79228d48,40.7127281,-74.0060152,cookbookwolf,3095,1255
10911,606ccafe9d9b439a79228d49,52.517036499999996,13.388859900000002,LeibnizPostDocs,162,757
10912,606ccb009d9b439a79228d4a,-43.530955,172.63664550000001,UCNZ,7631,9626
10913,606ccb009d9b439a79228d4b,-31.875983500000004,147.2869493,stansw,5212,2108
10914,606ccb019d9b439a79228d4c,55.9495699,-3.1914536,latlonglogan,1687,886
10915,606ccb029d9b439a79228d4d,54.702354500000006,-3.2765752999999997,worldtreeman,89132,5813
10916,606ccb039d9b439a79228d4e,10.2482174,-67.5854305,domingonarvaez1,131873,718
